id_support,operateur,action,technologie,adresse,code_insee,coordonnees,type_support,hauteur_support,proprietaire_support,is_zb,is_new
26175,FREE MOBILE,AJO,LTE 900,LE HARMEAU PRÈS CHATEAU D'EAU (DRUMARE) 14950 BEAUMONT EN AUGE,14055,"49.2719,0.1075",Pylône autostable,30m,TDF,False,False
30517,SFR,ALL,"LTE 700, LTE 2100, LTE 2600",R DES MONTS D'ARRÉES ZI DE CHEDEVILLE 35140 ST AUBIN DU CORMIER,35253,"48.2617,-1.4078",Pylône autostable,30m,HIVORY,False,False
33967,FREE MOBILE,AJO,LTE 900,TETE DE RÉSEAU CABLE DE LUTZELBOURG (RUE DU CHATEAU D'EAU) 57820 LUTZELBOURG,57427,"48.7453,7.2633",Pylône autostable,46m,SFR,False,False
80870,FREE MOBILE,AJO,LTE 900,CHEM DU RÉSERVOIR (LE RISICKER) 57570 CATTENOM,57124,"49.4214,6.2553",Pylône tubulaire,38m,TDF,False,False
83654,FREE MOBILE,AJO,LTE 900,2 CARREFOUR DE L'EUROPE 71000 MACON,71270,"46.2997,4.8272",Immeuble,"46,1m",Société HLM,False,False
84278,FREE MOBILE,AJO,LTE 900,(TERNIER) 74160 ST JULIEN EN GENEVOIS,74243,"46.14,6.0844",Pylône autostable,26m,TDF,False,False
84762,BOUYGUES TELECOM,ALL,5G NR 3500,80 BD BARBÈS 75018 PARIS 18,75118,"48.89,2.35",Immeuble,28m,Société Privée,False,False
119595,FREE MOBILE,AJO,LTE 900,LA GARDE 43370 ST CHRISTOPHE SUR DOLAISON,43174,"45.0086,3.8542",Pylône autostable,16m,TDF,False,False
243915,FREE MOBILE,ALL,LTE 900,R DE DURTOL 63000 CLERMONT FERRAND,63113,"45.7881,3.0608",Immeuble,20m,"Copropriété, Syndic, SCI",False,False
260275,ORANGE,AJO,"LTE 800, 5G NR 700, 5G NR 3500",52-54 AV AMÉDÉE MERCIER HLM 01000 BOURG EN BRESSE,01053,"46.2033,5.2414",Immeuble,30m,Société HLM,False,False
332549,FREE MOBILE,AJO,LTE 900,CHEM RURAL DES GRENATIÈRES (LA VILLETTE) 73290 LA MOTTE SERVOLEX,73179,"45.5867,5.8572",Pylône autostable,"32,5m",ATC FRANCE,False,False
