id_support,operateur,action,technologie,adresse,code_insee,coordonnees,type_support,hauteur_support,proprietaire_support,is_zb,is_new
30095,SFR,AJO,LTE 700,ACCÈS A9 / ECH. N°29 (RASTOUBLE) 34000 MONTPELLIER,34172,"43.6061,3.9308",Pylône tubulaire,"9,0m",HIVORY,False,False
30095,SFR,SUP,UMTS 2100,ACCÈS A9 / ECH. N°29 (RASTOUBLE) 34000 MONTPELLIER,34172,"43.6061,3.9308",Pylône tubulaire,"9,0m",HIVORY,False,False
30279,SFR,AJO,LTE 700,94 AV DU PONT JUVENAL 34000 MONTPELLIER,34172,"43.6053,3.8928",Immeuble,"27,0m","Copropriété, Syndic, SCI",False,False
47117,ORANGE,AJO,"LTE 700, 5G NR 3500",455 PROMENADE DES ANGLAIS IMM AÉROPÔLE-ZAC DE L'ARENAS 06000 NICE,06088,"43.6689,7.2147",Bâtiment,"35,0m","Copropriété, Syndic, SCI",False,False
47117,ORANGE,SUP,5G NR 700,455 PROMENADE DES ANGLAIS IMM AÉROPÔLE-ZAC DE L'ARENAS 06000 NICE,06088,"43.6689,7.2147",Bâtiment,"35,0m","Copropriété, Syndic, SCI",False,False
93700,ORANGE,ALL,5G NR 3500,STADE D'ESVRES 37320 ESVRES,37104,"47.2922,0.7883",Pylône tubulaire,"30,0m",TOTEM,False,False
101898,ORANGE,SUP,LTE 700,R DU CIMETIÈRE CASERNE DES POMPIERS 67930 BEINHEIM,67025,"48.8614,8.0872",Bâtiment,"15,0m","Commune, communauté de communes",False,False
297585,SFR,SUP,"UMTS 2100, LTE 2600",9 R STANISLAS REVILLON 94470 BOISSY ST LEGER,94004,"48.7467,2.5092",Mât,"12,0m",Particulier,False,False
304900,SFR,SUP,5G NR 3500,VIEUX  PHARE DU PORT DE CANNES PROLONGEMENT DE LA JETÉE OUEST 06150 CANNES,06029,"43.545,7.0178",Phare,"13,0m",DDE,False,False
334698,SFR,SUP,"GSM 900, UMTS 900, LTE 800, LTE 2100","33,  AV ANATOLE FRANCE 94600 CHOISY LE ROI",94022,"48.7628,2.4111",Immeuble,"22,2m","Copropriété, Syndic, SCI",False,False
335092,SFR,SUP,"UMTS 2100, 5G NR 2100",82 AV DU 11 NOVEMBRE 94170 LE PERREUX SUR MARNE,94058,"48.8472,2.4969",Immeuble,"18,2m","Copropriété, Syndic, SCI",False,False
345841,ORANGE,ALL,LTE 700,(LA ROCHE) 53380 ST HILAIRE DU MAINE,53226,"48.2072,-0.9022",Pylône autostable,"31,0m",TOTEM,False,False
395245,ORANGE,AJO,"UMTS 900, LTE 800, LTE 1800, LTE 2600, 5G NR 700, 5G NR 3500",33-35 ALL DES BLEUETS 72200 LA FLECHE,72154,"47.7031,-0.0592",Immeuble,"24,7m",Société HLM,False,False
395245,ORANGE,SUP,UMTS 2100,33-35 ALL DES BLEUETS 72200 LA FLECHE,72154,"47.7031,-0.0592",Immeuble,"24,7m",Société HLM,False,False
435336,BOUYGUES TELECOM,AJO,"LTE 700, LTE 2100, 5G NR 2100, 5G NR 3500",11D AV DU DR CHARLES HOUILLON IMM DOMIAL 67600 SELESTAT,67462,"48.2625,7.4586",Immeuble,"21,0m",Société HLM,False,False
435336,BOUYGUES TELECOM,SUP,UMTS 2100,11D AV DU DR CHARLES HOUILLON IMM DOMIAL 67600 SELESTAT,67462,"48.2625,7.4586",Immeuble,21m,Société HLM,False,False
435452,BOUYGUES TELECOM,AJO,"LTE 700, LTE 2100, 5G NR 2100, 5G NR 3500",ZA DU HAIRY CARREFOUR GIRATOIRE 67230 HUTTENHEIM,67216,"48.3686,7.5822",Pylône tubulaire,"36,5m",HIVORY,False,False
435452,BOUYGUES TELECOM,SUP,UMTS 2100,ZA DU HAIRY CARREFOUR GIRATOIRE 67230 HUTTENHEIM,67216,"48.3686,7.5822",Pylône tubulaire,"36,5m",HIVORY,False,False
435815,FREE MOBILE,AJO,LTE 900,21 R DR PINGAT 21000 DIJON,21231,"47.3306,5.0314",Immeuble,"24,0m",Société Privée,False,False
435897,BOUYGUES TELECOM,AJO,LTE 700,1 R DU PAVILLON ZI D' ANGERS- BEAUCOUZE 49070 BEAUCOUZE,49020,"47.4653,-0.6228",Pylône tubulaire,"40,0m",ATC FRANCE,False,False
437722,BOUYGUES TELECOM,SUP,GSM 900,"AV D'APLEMONT 122 , R ANDREI SAKHAROV 76600 LE HAVRE",76351,"49.5042,0.1758",Pylône autostable,132m,TDF,False,False
438135,ORANGE,ALL,5G NR 2100,LES BRANDES C R N°5 DIT DE SENS (LES COUDRASSES) 16600 MORNAC,16232,"45.6753,0.2914",Pylône autostable,"37,0m",TOTEM,False,False
438142,BOUYGUES TELECOM,AJO,LTE 700,ROUTE DES CRÊTES (BAOU DE LA SAOUPE) 13260 CASSIS,13022,"43.21,5.5611",Pylône autostable,"30,0m",TDF,False,False
439909,BOUYGUES TELECOM,AJO,"LTE 700, LTE 2100, LTE 2600, 5G NR 2100, 5G NR 3500",CHEM RURAL DES HAUTES PERRUCHES 78710 ROSNY SUR SEINE,78531,"48.9936,1.625",Pylône autostable,"31,0m",TOTEM,False,False
