id_support,operateur,action,technologie,adresse,code_insee,coordonnees,type_support,hauteur_support,proprietaire_support,is_zb,is_new
23444,BOUYGUES TELECOM,AJO,"GSM 900, UMTS 900, LTE 700, LTE 800, LTE 1800, LTE 2100, LTE 2600, 5G NR 2100, 5G NR 3500",RTE DE VENDAT (LE BOUCHEREAUD) 03110 ST REMY EN ROLLAT,03258,"46.1775,3.3742",Pylône autostable,20m,HIVORY,False,True
53750,ORANGE,ALL,"LTE 700, LTE 1800",R DES ACACIAS (LA BROCHARDIÈRE) 53950 LA CHAPELLE ANTHENAISE,53056,"48.1167,-0.6683",Pylône autostable,30m,TOTEM,False,False
72791,ORANGE,SUP,LTE 700,D.54 - AV. PASTEUR CHÂTEAU D'EAU (FAUBOURG DE TROYES) 10400 NOGENT SUR SEINE,10268,"48.4875,3.5078",Château d'eau - réservoir,43m,"Commune, communauté de communes",False,False
103835,ORANGE,SUP,"GSM 900, UMTS 900, LTE 700",143 AV DE VERSAILLES 2 BAT BLÉRIOT 75016 PARIS 16,75116,"48.8414,2.2689",Immeuble,36m,"État, Ministère",False,False
105578,ORANGE,ALL,LTE 700,(LE BOUSQUET) 81440 VENES,81311,"43.7117,2.2039",Pylône autostable,25m,TOTEM,False,False
265151,ORANGE,SUP,"GSM 900, UMTS 900, LTE 700","15, R BALZAC 94400 VITRY SUR SEINE",94081,"48.7775,2.4019",Bâtiment,35m,Société Privée,False,False
276323,ORANGE,ALL,"LTE 700, 5G NR 2100, 5G NR 3500",BARIL BASSE VALLEE 97442 ST PHILIPPE,97417,"-21.375,55.7089",Mât béton,16m,"Commune, communauté de communes",False,False
276324,ORANGE,ALL,"LTE 700, 5G NR 2100, 5G NR 3500",BARIL BASSE VALLEE 97442 ST PHILIPPE,97417,"-21.3744,55.7086",Mât béton,16m,"Commune, communauté de communes",False,False
276457,ORANGE,ALL,"LTE 700, 5G NR 2100, 5G NR 3500",91 R CHEM BASSIN LA PAIX (RIVIÈRE DES ROCHES) 97437 ST BENOIT,97410,"-21.0106,55.6847",Pylône autostable,16m,ORANGE,False,False
300610,ORANGE,ALL,"LTE 700, 5G NR 2100, 5G NR 3500",R DE L'USINE À THÉ (GRAND COUDE) 97480 ST JOSEPH,97412,"-21.295,55.6269",Pylône autostable,19m,ORANGE,False,False
330396,ORANGE,ALL,5G NR 3500,VC N° 17 DITE DE LUCBEREILH RÉSERVOIR D'EAU CHEM DE LA COLLINE (SARRADINGUE) 64150 LAGOR,64301,"43.3608,-0.6661",Château d'eau - réservoir,18m,"Syndicat des eaux, Adduction",False,False
335857,ORANGE,AJO,"UMTS 900, LTE 700, LTE 800",CHEM RURAL DIT DE LA CARRIERE (LA CARRIÈRE) 08160 VENDRESSE,08469,"49.6092,4.7931",Pylône autostable,"36,4m",HIVORY,True,True
338133,ORANGE,AJO,5G NR 700,1 R DE SOULTZ 68000 COLMAR,68066,"48.0736,7.3422",Bâtiment,"19,1m","Copropriété, Syndic, SCI",False,False
338133,ORANGE,SUP,LTE 700,1 R DE SOULTZ 68000 COLMAR,68066,"48.0736,7.3422",Bâtiment,"19,1m","Copropriété, Syndic, SCI",False,False
367976,ORANGE,AJO,5G NR 700,AV. DE LA GARE 71000 MACON,71270,"46.2994,4.8228",Pylône autostable,28m,TOTEM,False,False
367976,ORANGE,SUP,LTE 700,AV. DE LA GARE 71000 MACON,71270,"46.2994,4.8228",Pylône autostable,28m,TOTEM,False,False
433192,ORANGE,ALL,"LTE 700, 5G NR 2100, 5G NR 3500",CHEM CHARLES L'ALLEMAND (TAPAGE) 97421 ST LOUIS,97414,"-21.2417,55.4456",Pylône autostable,16m,ORANGE,False,False
435445,ORANGE,AJO,5G NR 700,PL DE L'EGLISE EGLISE 44730 ST MICHEL CHEF CHEF,44182,"47.1811,-2.1483",Monument religieux,35m,"Commune, communauté de communes",False,False
435445,ORANGE,SUP,LTE 700,PL DE L'EGLISE EGLISE 44730 ST MICHEL CHEF CHEF,44182,"47.1811,-2.1483",Monument religieux,35m,"Commune, communauté de communes",False,False
436664,SFR,SUP,"GSM 900, UMTS 900, LTE 700, LTE 800, LTE 1800, LTE 2100, LTE 2600, 5G NR 2100, 5G NR 3500",CHEM DU VAUDOIS (BOIS DU MONT VAUDOIS) 70400 LUZE,70312,"47.5931,6.7522",Pylône autostable,34m,TDF,False,False
437323,ORANGE,ALL,5G NR 700,2 AV CHAMP FLEURI 74000 ANNECY,74010,"45.8914,6.1008",Immeuble,30m,Société HLM,False,False
439427,ORANGE,AJO,5G NR 700,ROUTE DE THIONVILLE PRÉS D953 (GARE DE TRIAGE DE WOIPPY) 57140 WOIPPY,57751,"49.1783,6.1611",Pylône autostable,37m,TOTEM,False,False
439427,ORANGE,SUP,LTE 700,ROUTE DE THIONVILLE PRÉS D953 (GARE DE TRIAGE DE WOIPPY) 57140 WOIPPY,57751,"49.1783,6.1611",Pylône autostable,37m,TOTEM,False,False
439952,ORANGE,SUP,LTE 700,R DE LA LOUVIÈRE CTRE DE SECOURS PRÈS D964 ZAC DE LA LOUVIERE 55200 COMMERCY,55122,"48.7528,5.5986",Pylône autostable,30m,TOTEM,False,False
440275,ORANGE,ALL,LTE 700,FERME DU CHAMBRISSET - D 402 RD 402 (CHAMBRISSET) 77120 BEAUTHEIL SAINTS,77433,"48.7775,3.0519",Pylône autostable,26m,TOTEM,False,False
440539,BOUYGUES TELECOM,ALL,"LTE 700, LTE 2100, LTE 2600, 5G NR 2100, 5G NR 3500","21 , R DE LA FORÊT (FERTIVAL - LE HAUT DE RICOTAIN) 45460 BRAY ST AIGNAN",45051,"47.83,2.3775",Pylône autostable,70m,HIVORY,False,False
440785,BOUYGUES TELECOM,AJO,"LTE 700, LTE 2600",BORDENEUVE D'EN BAS (MOURELOU) 31410 MONTAUT,31361,"43.3422,1.2881",Pylône autostable,42m,TOTEM,False,False
441522,ORANGE,ALL,LTE 700,RIAUX DE VELARS (LES VARENNES) 21430 VIANGES,21675,"47.1694,4.3267",Pylône autostable,45m,TDF,False,False
443959,ORANGE,ALL,5G NR 3500,CHE DU SERRE DE LACAN PYLONE TDF 2 (LACAN) 30140 ANDUZE,30010,"44.0342,3.9722",Pylône autostable,24m,TDF,False,False
445499,ORANGE,ALL,LTE 700,LA PLATRIERE (COMMUNAUTE DES BOUILLYS) 71460 VAUX EN PRE,71563,"46.6136,4.6078",Pylône autostable,38m,TOTEM,False,False
446593,SFR,ALL,5G NR 2100,BD MAL LECLERC VERS CIMETIERE 85160 ST JEAN DE MONTS,85234,"46.7889,-2.0575",Château d'eau - réservoir,55m,"Syndicat des eaux, Adduction",False,False
447779,BOUYGUES TELECOM,SUP,UMTS 2100,(LE BUC) 76540 THIETREVILLE,76689,"49.7042,0.5072",Pylône autostable,50m,TDF,False,False
450450,SFR,SUP,"GSM 1800, UMTS 2100",RTE DES BOSSONETS (LES BOSSONNETS) 74300 CHATILLON SUR CLUSES,74064,"46.0881,6.5794",Pylône autostable,20m,TDF,False,False
450523,ORANGE,SUP,LTE 700,VOIE COM N° 3 (LA ROCHE) 51700 VERNEUIL,51609,"49.1008,3.6592",Pylône autostable,51m,TDF,False,False
450535,ORANGE,AJO,"5G NR 700, 5G NR 3500",CITE ST DENIS CHEM D'HANGEST 80270 AIRAINES,80013,"49.9669,1.955",Pylône autostable,"46,6m",HIVORY,False,False
450535,ORANGE,SUP,LTE 700,CITE ST DENIS CHEM D'HANGEST 80270 AIRAINES,80013,"49.9669,1.955",Pylône autostable,"46,6m",HIVORY,False,False
450942,ORANGE,SUP,LTE 700,VOIE COM N°34 DITE DE RONCEAUX PRÈS D.8 (EN LONG BOICHOT) 21470 BRAZEY EN PLAINE,21103,"47.1369,5.2256",Château d'eau - réservoir,"39,3m","Syndicat des eaux, Adduction",False,False
452340,SFR,SUP,"UMTS 2100, 5G NR 2100",ALLÉE DES TILLEULS (DIT CHEM LATÉRAL) STADE MUNICIPAL 62620 BARLIN,62083,"50.4561,2.6239",Pylône autostable,"27,8m",HIVORY,False,False
454527,ORANGE,SUP,"GSM 900, UMTS 900, LTE 700","8, VILLA DU PARC MONTSOURIS 75014 PARIS 14",75114,"48.8222,2.3339",Immeuble,28m,Association,False,False
457796,ORANGE,SUP,"GSM 900, UMTS 900, LTE 700",12 R BRUNESEAU DIRECTION DE LA VOIRIE (DIVISION ENTRETIEN BLD PÉR 75013 PARIS 13,75113,"48.825,2.3869",Bâtiment,34m,"État, Ministère",False,False
458914,ORANGE,SUP,LTE 700,IMP CHAZELLE 10800 ST JULIEN LES VILLAS,10343,"48.2764,4.0844",Pylône tubulaire,"20,4m",TOTEM,False,False
459356,SFR,ALL,5G NR 3500,10 R DU DR SCHWEITZER BIBLIOTHEQUE MUNICIPALE TOUR SEMPA 13104 ARLES,13004,"43.6758,4.6417",Immeuble,37m,Société Privée,False,False
460161,SFR,AJO,LTE 2100,R DU CH D'EAU 60810 RULLY,60560,"49.2361,2.7258",Château d'eau - réservoir,33m,"Commune, communauté de communes",False,False
460472,ORANGE,ALL,"LTE 1800, 5G NR 2100",R DU CLAIR CHENOIS A.36 LA COMTOISE (PÉAGE DE FONTAINE) 90150 LARIVIERE,90062,"47.6742,6.985",Pylône autostable,45m,TDF,False,False
460754,FREE MOBILE,SUP,5G NR 700,7 R DU CHÂTEAU D'EAU 80200 PERONNE,80620,"49.9458,2.9389",Pylône autostable,35m,TDF,False,False
463491,SFR,ALL,"LTE 700, LTE 2600",D 7 (BUTTE À FUSILLER) 16440 CLAIX,16101,"45.5669,0.0389",Pylône autostable,42m,TDF,False,False
464172,ORANGE,SUP,"GSM 900, UMTS 900, UMTS 2100, LTE 700, LTE 800, LTE 1800, LTE 2100, LTE 2600",379 AV GRASSION CIBRAND (CARNON) 34130 MAUGUIO,34154,"43.5508,3.9997",Château d'eau - réservoir,28m,"Commune, communauté de communes",False,False
464188,ORANGE,AJO,5G NR 700,(COTE DE XON) 54700 LESMENILS,54312,"48.9306,6.0853",Pylône autostable,33m,"SDIS, secours, incendie",False,False
464188,ORANGE,ALL,"LTE 2100, 5G NR 3500",(COTE DE XON) 54700 LESMENILS,54312,"48.9306,6.0853",Pylône autostable,33m,"SDIS, secours, incendie",False,False
464188,ORANGE,SUP,LTE 700,(COTE DE XON) 54700 LESMENILS,54312,"48.9306,6.0853",Pylône autostable,33m,"SDIS, secours, incendie",False,False
465135,BOUYGUES TELECOM,SUP,UMTS 2100,CHEM RURAL DE LA VC1 AUX ANGLES (COSTE DE FUMAT) 12320 CONQUES EN ROUERGUE,12076,"44.6,2.3839",Pylône tubulaire,"16,5m",HIVORY,False,False
469744,BOUYGUES TELECOM,ALL,5G NR 3500,1B R DE L'ORME ROBINET 91200 ATHIS MONS,91027,"48.7042,2.3636",Immeuble,"26,6m",Société HLM,False,False
469782,ORANGE,SUP,"GSM 900, UMTS 900, LTE 700",R FABRE D'EGLANTINE 78460 CHEVREUSE,78160,"48.7058,2.0556",Pylône autostable,28m,TOTEM,False,False
471004,FREE MOBILE,SUP,"LTE 2100, LTE 2600",402 R DU DEVOIS DE GOUNEL 34570 VAILHAUQUES,34320,"43.6706,3.73",Pylône autostable,"24,7m",TDF,False,False
471498,ORANGE,SUP,LTE 700,CHALET MAYET (LOGE A FAYET) 39400 MORBIER,39367,"46.5475,5.995",Pylône autostable,70m,TOTEM,False,False
471675,ORANGE,AJO,"LTE 700, 5G NR 2100",TERRAIN MOTO CLUB (LE FOUILLOT) 57160 ROZERIEULLES,57601,"49.1111,6.0722",Pylône tubulaire,15m,TOTEM,False,False
471675,ORANGE,SUP,LTE 2100,TERRAIN MOTO CLUB (LE FOUILLOT) 57160 ROZERIEULLES,57601,"49.1111,6.0722",Pylône tubulaire,15m,TOTEM,False,False
472138,FREE MOBILE,AJO,5G NR 3500,570 CHEM DE LA CALADE RÉSIDENCE MANOIR DE LA CALADE 83000 TOULON,83137,"43.1092,5.9642",Immeuble,"16,8m","Copropriété, Syndic, SCI",False,True
