id_support,operateur,action,technologie,adresse,code_insee,coordonnees,type_support,hauteur_support,proprietaire_support,is_zb,is_new
341827,ORANGE,ALL,5G NR 2100,D.8 - CHEM RURAL STATION MÉTÉO (SANTA MARIA) 20218 PIETRALBA,2B223,"42.5406,9.1878",Pylône tubulaire,24m,TOTEM,False,False
440539,SFR,ALL,"LTE 700, LTE 2100, LTE 2600","21 , R DE LA FORÊT (FERTIVAL - LE HAUT DE RICOTAIN) 45460 BRAY ST AIGNAN",45051,"47.83,2.3775",Pylône autostable,70m,HIVORY,False,False
443898,ORANGE,ALL,5G NR 3500,CHÂTEAU D'EAU D'ALÉRIA (TEPPE ROSSE) 20270 ALERIA,2B009,"42.1056,9.4733",Château d'eau - réservoir,61m,"Syndicat des eaux, Adduction",False,False
445892,ORANGE,ALL,5G NR 700,A7 - CHEMIN DU DEVENSET PYLONE ASF (COULADE) 13680 LANCON PROVENCE,13051,"43.5983,5.1606",Pylône autostable,41m,Société Privée,False,False
456775,ORANGE,ALL,5G NR 700,PL DU BAILLY DE SUFFREN EGLISE 13760 ST CANNAT,13091,"43.6208,5.2964",Monument religieux,39m,"Commune, communauté de communes",False,False
463434,FREE MOBILE,ALL,"LTE 1800, LTE 2100",1 R DE L'ARBALÈTE 51100 REIMS,51454,"49.2564,4.0322",Immeuble,24m,"Copropriété, Syndic, SCI",False,False
499312,SFR,ALL,5G NR 3500,PL DE POLIGNAC 56520 GUIDEL,56078,"47.7894,-3.4881",Monument religieux,48m,"Commune, communauté de communes",False,False
500038,SFR,ALL,"LTE 700, LTE 2600, 5G NR 3500",(KERMEZEVEN) 29780 PLOUHINEC,29197,"48.02,-4.5225",Pylône autostable,40m,TDF,False,False
505049,ORANGE,ALL,5G NR 3500,LE PÉRÉ 04270 MEZEL,04121,"44.0236,6.1958",Pylône autostable,48m,TDF,False,False
511102,FREE MOBILE,ALL,5G NR 3500,74 R JEAN MERMOZ 33185 LE HAILLAN,33200,"44.8692,-0.6644",Château d'eau - réservoir,45m,"Commune, communauté de communes",False,False
519854,ORANGE,ALL,5G NR 3500,CHEM DE LA COMBE (CHAUMONT) 43360 VERGONGHEON,43258,"45.3814,3.3119",Pylône autostable,32m,TDF,False,False
531211,SFR,ALL,"LTE 700, 5G NR 3500",MIMIZAN PLAGE MONTÉE DU CH D'EAU 40200 MIMIZAN,40184,"44.215,-1.2892",Château d'eau - réservoir,41m,"Commune, communauté de communes",False,False
534614,ORANGE,ALL,5G NR 2100,(LA GRIFFONNIÈRE) 01270 VILLEMOTIER,01445,"46.3497,5.2889",Pylône autostable,38m,ATC FRANCE,False,False
584401,ORANGE,ALL,5G NR 3500,PRÈS D141 PYLÔNE TELECOM (PEYROLAS) 30760 ST JULIEN DE PEYROLAS,30273,"44.2928,4.5672",Pylône autostable,30m,TOTEM,False,False
599452,FREE MOBILE,ALL,5G NR 3500,CHEM RURAL (BOIS DU HAUT BAUMES) 88640 GRANGES AUMONTZEY,88218,"48.1394,6.7789",Pylône autostable,54m,TDF,False,False
606426,ORANGE,ALL,LTE 700,N.89 (LE MAUPAS - LA JARRIGE) 19000 LES ANGLES SUR CORREZE,19009,"45.3078,1.82",Pylône autostable,42m,TDF,False,False
618684,ORANGE,ALL,5G NR 3500,QUARTIER MAISON BLANCHE (LA BAUME) 26300 CHATEAUNEUF SUR ISERE,26084,"44.9967,4.9764",Pylône autostable,20m,HIVORY,False,False
639671,ORANGE,ALL,"LTE 1800, 5G NR 2100",HAMEAU DE CASTA ACCÈS PAR RN199 AJACCIO/BASTIA (TURICELLA) 20217 SANTO PIETRO DI TENDA,2B314,"42.6617,9.2119",Pylône tubulaire,19m,ATC FRANCE,False,False
643572,ORANGE,ALL,LTE 700,R DU CHÂTEAU D'EAU (AUX APPEBOIS) 25580 ETALANS,25222,"47.1442,6.2833",Pylône tubulaire,21m,TOTEM,False,False
651308,SFR,ALL,5G NR 2100,EGLISE- PROCHE D186 LE BOURG 71570 LA CHAPELLE DE GUINCHAY,71090,"46.2106,4.7561",Monument religieux,40m,"Commune, communauté de communes",False,False
668770,SFR,ALL,5G NR 3500,POUL BERW STADE POULBERT (KERVOURD'EN) 56470 LA TRINITE SUR MER,56258,"47.5789,-3.0372",Pylône arbre,"26,5m",ATC FRANCE,False,False
678762,ORANGE,ALL,5G NR 2100,ROUTE DE BARRÊME (LE BUIS NOIR OUEST) 04330 CHAUDON NORANTE,04055,"43.9661,6.3117",Pylône autostable,16m,TOTEM,False,False
679014,ORANGE,ALL,"LTE 800, 5G NR 700, 5G NR 3500",R FERNAND FOREST ZONE SNCF 26000 VALENCE,26362,"44.9164,4.8892",Pylône autostable,"31,3m",HIVORY,False,False
682092,ORANGE,ALL,5G NR 2100,(L'UBAC) 84220 GOULT,84051,"43.8558,5.2211",Pylône autostable,24m,TOTEM,False,False
700779,ORANGE,ALL,5G NR 700,PRÈS D290 (CHAMES) 07150 VALLON PONT D ARC,07330,"44.3789,4.4292",Mât métallique,13m,HIVORY,False,False
711151,SFR,ALL,"LTE 700, LTE 2600",RTE DÉPART. 97A (BOIS DU TRONQUAY - LE DESERT) 14490 LE TRONQUAY,14714,"49.2197,-0.8086",Pylône autostable,50m,ATC FRANCE,False,False
725630,ORANGE,ALL,5G NR 3500,CIMETIÈRE (LES TATTES) 74350 ST BLAISE,74228,"46.0678,6.0867",Pylône autostable,"28,4m",TOTEM,False,False
