id_support,operateur,action,technologie,adresse,code_insee,coordonnees,type_support,hauteur_support,proprietaire_support,is_zb,is_new
37087,SFR,ALL,"LTE 1800, LTE 2100, 5G NR 2100",SENTIER DE LA FORÊT (HOTEL MAJESTIC) 68230 NIEDERMORSCHWIHR,68237,"48.0994,7.2308",Bâtiment,"16,0m",Société Privée,False,False
38053,SFR,AJO,"LTE 700, LTE 1800, LTE 2100",EN CHARRON (LA VERNUSSE) 71400 CURGY,71162,"47.0042,4.4053",Pylône autostable,"35,6m",HIVORY,False,False
52884,ORANGE,SUP,GSM 900,CHEM DU COLORADO (COLORADO) 97400 ST DENIS,97411,"-20.8978,55.4239",Pylône autostable,"38,2m",Société Réunionnaise de Radiotéléphonie,False,False
53004,ORANGE,SUP,GSM 900,3 IMP LE VERGER (RAVINE DES CHEVRES LES HAUTS) 97438 STE MARIE,97418,"-20.9106,55.5683",Pylône autostable,"25,0m",Société Réunionnaise de Radiotéléphonie,False,False
63596,ORANGE,SUP,GSM 900,RTE HUBERT DELISLE (LES ORANGERS) 97437 ST BENOIT,97410,"-21.1189,55.7481",Pylône autostable,"12,0m",ORANGE,False,False
73703,ORANGE,AJO,5G NR 700,AV DE REVESTEL LA VIGIE DE L'ARÈNE - BÂT.B 13260 CASSIS,13022,"43.2133,5.5422",Immeuble,"16,0m","Copropriété, Syndic, SCI",False,False
81342,ORANGE,AJO,5G NR 700,R DE L'EGLISE 59970 VICQ,59613,"50.4092,3.6042",Monument religieux,"38,0m","Commune, communauté de communes",False,False
90030,ORANGE,AJO,5G NR 2100,(FESTUGIÈRE) 24270 ANGOISSE,24008,"45.4439,1.145",Pylône autostable,"30,0m",TOTEM,False,False
90918,ORANGE,AJO,5G NR 700,"10, R BOILEAU 29200 BREST",29019,"48.3992,-4.4828",Immeuble,"19,0m",Société Privée,False,False
97030,ORANGE,AJO,5G NR 700,1 R DES FRERES KURON 44800 ST HERBLAIN,44162,"47.2136,-1.6514",Immeuble,"18,0m",Société HLM,False,False
102604,ORANGE,AJO,5G NR 700,39 IMPASSE DU FORT STE IRÉNÉE 69005 LYON 05,69385,"45.7531,4.8103",Bâtiment,"30,0m","Copropriété, Syndic, SCI",False,False
102963,ORANGE,ALL,LTE 700,(CHANTELOUP) 71320 CHARBONNAT,71098,"46.7836,4.1558",Silo,"21,0m",Particulier,False,False
103853,ORANGE,ALL,LTE 700,18 BD DE PICPUS 75012 PARIS 12,75112,"48.8406,2.4011",Immeuble,"40,0m",Société HLM,False,False
105650,ORANGE,ALL,5G NR 2100,(LES MANNETES) 81090 VALDURENQUE,81307,"43.5589,2.3139",Pylône autostable,"24,0m",TOTEM,False,False
105860,ORANGE,ALL,5G NR 3500,RTE DE BRIGNOLES (ST-JAUME) 83170 ROUGIERS,83110,"43.3928,5.855",Immeuble,"18,0m","Coopérative Agricole, Vinicole",False,False
106966,ORANGE,ALL,LTE 700,CHATEAU D'EAU (CHAUMES DE LA BRIGANDE) 89450 VEZELAY,89446,"47.45,3.7206",Mât,"19,0m",TOTEM,False,False
116691,ORANGE,AJO,5G NR 700,9 ALLÉE JEAN NEGRE 03100 MONTLUCON,3185,"46.3464,2.5803",Immeuble,"32,0m",Société HLM,False,False
132154,ORANGE,ALL,"LTE 1800, LTE 2100",LES ESSARTS 72140 ST REMY DE SILLE,72315,"48.1683,-0.1078",Pylône autostable,"33,0m",TOTEM,False,False
144735,BOUYGUES TELECOM,ALL,"LTE 1800, LTE 2100",(LE BOIS BLANDIN) 72340 MARCON,72183,"47.7119,0.5067",Pylône tubulaire,"20,0m",ATC FRANCE,False,False
144735,SFR,ALL,"LTE 1800, LTE 2100",(LE BOIS BLANDIN) 72340 MARCON,72183,"47.7119,0.5067",Pylône tubulaire,"20,0m",ATC FRANCE,False,False
264891,ORANGE,AJO,5G NR 700,R VIGNAUD ATELIERS MUNICIPAUX 86580 BIARD,86027,"46.5797,0.3128",Pylône tubulaire,"21,0m",TOTEM,False,False
276255,ORANGE,SUP,GSM 900,8 R DU PÈRE LAFOSSSE 97420 LE PORT,97407,"-20.9381,55.3006",Immeuble,"21,0m",ORANGE Services Fixes,False,False
276317,ORANGE,SUP,GSM 900,CHEM AIMÉE TURPIN - ANG CH. DES PRUNES 97480 ST JOSEPH,97412,"-21.37,55.6333",Mât béton,"16,0m",ORANGE,False,False
276355,ORANGE,SUP,GSM 900,68 B /70 R JACQUES DUCLOS 97420 LE PORT,97407,"-20.9625,55.3186",Immeuble,"19,0m",Société HLM,False,False
276363,ORANGE,SUP,GSM 900,STADE THÉOPHILE-HOARAU RUE ST-PHILIPPE 97421 ST LOUIS,97414,"-21.2878,55.4039",Pylône autostable,"23,0m","Commune, communauté de communes",False,False
276431,ORANGE,SUP,GSM 900,65-67 R DE ST PAUL 97420 LE PORT,97407,"-20.9383,55.29",Immeuble,"17,0m",ORANGE,False,False
276447,ORANGE,SUP,GSM 900,R JEAN MONNET RÉSIDENCE LES CASCADES (BRAS-FUSIL) 97437 ST BENOIT,97410,"-21.0517,55.7108",Immeuble,"17,0m","Copropriété, Syndic, SCI",False,False
276507,ORANGE,SUP,GSM 900,72 CHEM DES NIAOULIS ST-FRANÇOIS 97400 ST DENIS,97411,"-20.9219,55.4606",Pylône autostable,"6,0m",ORANGE,False,False
276537,ORANGE,SUP,GSM 900,"ZATTE MANGUE, R 20 DÉCEMBRE (LA DÉCOUVERTE) 97438 STE MARIE",97418,"-20.8978,55.5489",Immeuble,"18,0m",Société HLM,False,False
289893,SFR,SUP,UMTS 2100,100/102 AV  JEAN JAURÈS 93320 LES PAVILLONS SOUS BOIS,93057,"48.9047,2.5031",Immeuble,"30,0m","Copropriété, Syndic, SCI",False,False
295710,ORANGE,AJO,5G NR 700,"50, AV DAUMESNIL 75012 PARIS 12",75112,"48.8453,2.3778",Immeuble,"40,0m","État, Ministère",False,False
298959,ORANGE,SUP,GSM 900,CHEM PETIT BONDIEU (PLATEAU GOYAVE) 97421 ST LOUIS,97414,"-21.2786,55.4303",Pylône autostable,"16,0m",ORANGE,False,False
300608,ORANGE,SUP,GSM 900,08 R BASSON (CHALOUPE ST-LEU - LES CAMÉLIAS) 97416 ST LEU,97413,"-21.1644,55.3286",Pylône autostable,"18,0m",ORANGE,False,False
300610,ORANGE,AJO,"LTE 700, 5G NR 2100, 5G NR 3500",R DE L'USINE À THÉ (GRAND COUDE) 97480 ST JOSEPH,97412,"-21.295,55.6269",Pylône autostable,"19,0m",ORANGE,False,False
300610,ORANGE,SUP,"GSM 900, LTE 2100",R DE L'USINE À THÉ (GRAND COUDE) 97480 ST JOSEPH,97412,"-21.295,55.6269",Pylône autostable,"19,0m",ORANGE,False,False
300783,ORANGE,AJO,"LTE 700, 5G NR 2100, 5G NR 3500",21 CHEM PAUL HOAREAU (LE BARIL DES HAUTS) 97442 ST PHILIPPE,97417,"-21.3631,55.7264",Pylône autostable,"16,0m",ORANGE,False,False
300783,ORANGE,SUP,"GSM 900, LTE 2100",21 CHEM PAUL HOAREAU (LE BARIL DES HAUTS) 97442 ST PHILIPPE,97417,"-21.3631,55.7264",Pylône autostable,"16,0m",ORANGE,False,False
305092,ORANGE,SUP,GSM 900,RTE FORESTIÈRE DES CRYPTOMERIAS (PETITE FRANCE) 97411 ST PAUL,97415,"-21.0483,55.3478",Mât béton,"16,1m",ORANGE,False,False
305719,ORANGE,ALL,5G NR 2100,RN 137 (LE PLESSIS) 17240 PLASSAC,17279,"45.4442,-0.5669",Pylône autostable,"30,0m",TOTEM,False,False
309020,ORANGE,AJO,"LTE 700, LTE 2100, 5G NR 700, 5G NR 3500",PRÈS DÉPARTEMENTALE 630 PRES SILOS (CAUQUILLOUS HAUT) 81500 LAVAUR,81140,"43.7297,1.7586",Pylône tubulaire,"31,0m",TOTEM,False,False
316742,ORANGE,AJO,5G NR 700,33  R DU CHAMP GAILLARD 78300 POISSY,78498,"48.92,2.0197",Bâtiment,"30,0m",Société HLM,False,False
316742,ORANGE,SUP,UMTS 2100,33  R DU CHAMP GAILLARD 78300 POISSY,78498,"48.92,2.0197",Bâtiment,"30,0m",Société HLM,False,False
323846,ORANGE,ALL,5G NR 2100,CHEM  COMMUNAL DE MONETAY (LES MAISONS NEUVES) 03500 MONETAY SUR ALLIER,3176,"46.3836,3.2908",Pylône tubulaire,"25,0m",TOTEM,False,False
