id_support,operateur,action,technologie,adresse,code_insee,coordonnees,type_support,hauteur_support,proprietaire_support,is_zb,is_new
3018038,BOUYGUES TELECOM,AJO,"UMTS 900, LTE 700, LTE 800",RUE DE GOUZEAUCOURT TESCAULT D15 (LES ARRENTEMENTS) 62147 TRESCAULT,62830,"50.0842,3.1",Pylône autostable,"36,0m",TOTEM,True,True
3018599,BOUYGUES TELECOM,AJO,"UMTS 900, LTE 700, LTE 800, LTE 1800, LTE 2100, LTE 2600, 5G NR 2100, 5G NR 3500",4  PASSAGE DU CERCLE DE L'EAU 74000 ANNECY,74010,"45.9058,6.1075",Immeuble,"23,0m","Copropriété, Syndic, SCI",False,True
3018710,BOUYGUES TELECOM,ALL,"UMTS 900, LTE 700, LTE 800, LTE 1800, LTE 2100, LTE 2600, 5G NR 2100, 5G NR 3500",8 RUE CHAPPE 67500 HAGUENAU,67180,"48.8,7.8039",Pylône autostable,36m,SFR,False,True
3019269,BOUYGUES TELECOM,ALL,"UMTS 900, LTE 700, LTE 800, LTE 1800, LTE 2100, LTE 2600, 5G NR 2100",2369 RUE DE LA VILLETTE (LA VILLETTE) 49170 ST GEORGES SUR LOIRE,49283,"47.3867,-0.7764",Pylône autostable,30m,ATC FRANCE,False,True
3019304,BOUYGUES TELECOM,ALL,"UMTS 900, LTE 700, LTE 800, LTE 1800, LTE 2100, LTE 2600, 5G NR 2100",200 RUE DU PONT ROMPU 59200 TOURCOING,59599,"50.7397,3.1483",Pylône tubulaire,"31,1m",CELLNEX,False,True
3019363,BOUYGUES TELECOM,ALL,"UMTS 900, LTE 700, LTE 800, LTE 1800, LTE 2100, LTE 2600",ROUTE DE GERMAGNY D28 71460 LE PULEY,71363,"46.6706,4.5753",Pylône autostable,30m,TDF,False,True
3019363,BOUYGUES TELECOM,SUP,5G NR 2100,ROUTE DE GERMAGNY D28 71460 LE PULEY,71363,"46.6706,4.5753",Pylône autostable,"30,0m",TDF,False,True
3019557,BOUYGUES TELECOM,ALL,"UMTS 900, LTE 700, LTE 800, LTE 1800, LTE 2100, LTE 2600, 5G NR 2100",32 BD DE MULHOUSE 59100 ROUBAIX,59512,"50.6853,3.1947",Bâtiment,"29,4m","SDIS, secours, incendie",False,True
3021285,BOUYGUES TELECOM,SUP,GSM 900,44 AVENUE JEAN JAURÈS 75019 PARIS 19,75119,"48.8836,2.3742",Bâtiment,"27,0m","Copropriété, Syndic, SCI",False,False
3021814,BOUYGUES TELECOM,ALL,5G NR 2100,43 AV DE L' HIPPODROME 14390 CABOURG,14117,"49.2808,-0.1156",Pylône tubulaire,"31,3m",CELLNEX,False,False
3021914,BOUYGUES TELECOM,ALL,"UMTS 900, LTE 700, LTE 800, LTE 1800, LTE 2100, LTE 2600, 5G NR 2100",7 BOULEVARD GEORGES RAVARI 81300 GRAULHET,81105,"43.7725,1.9886",Pylône autostable,36m,HIVORY,False,True
3022908,BOUYGUES TELECOM,AJO,5G NR 3500,99 AV CHARLES DE GAULLE 91420 MORANGIS,91432,"48.7058,2.3489",Immeuble,"13,4m",Société Privée,False,True
3023602,BOUYGUES TELECOM,ALL,"UMTS 900, LTE 700, LTE 800",ROUTE NAPOLEON (PITCHARBORDA) 64240 HASPARREN,64256,"43.36,-1.3283",Pylône autostable,36m,SFR,True,True
3023743,BOUYGUES TELECOM,ALL,"UMTS 900, LTE 700, LTE 800, LTE 1800, LTE 2100, LTE 2600, 5G NR 2100",2 AV GALOIS 92340 BOURG LA REINE,92014,"48.7767,2.3144",Immeuble,29m,"Copropriété, Syndic, SCI",False,True
3023962,BOUYGUES TELECOM,ALL,"UMTS 900, LTE 700, LTE 800, LTE 1800, LTE 2100, LTE 2600, 5G NR 2100",RUE DES 3 PARTS STADE (LES TROIS PARTS) 91070 BONDOUFLE,91086,"48.6111,2.3686",Pylône arbre,18m,CELLNEX,False,True
3024001,BOUYGUES TELECOM,ALL,"UMTS 900, LTE 700, LTE 800, LTE 1800, LTE 2100, LTE 2600, 5G NR 2100",ROUTE COMMUNALE N°4 (LA PETITE BEIMETTE) 00404 ERR CONV INSEE,35112,"48.3694,-1.1408",Pylône autostable,"26,5m",CELLNEX,False,True
3024289,BOUYGUES TELECOM,AJO,"UMTS 900, LTE 700, LTE 800, LTE 1800, LTE 2100, LTE 2600, 5G NR 2100",RTE DE DIJON (CHAMP CHARBON) 21310 BEZE,21071,"47.4592,5.2658",Pylône autostable,"40,5m",CELLNEX,False,True
